CSID,CaseMasterID,csdate,cstype,PolicePersonID
626,3216,2024-03-26 17:26:11,A,294
627,30367,2025-07-20 21:33:33,A,215
628,25023,2026-02-26 11:47:32,A,407
629,38658,2023-03-15 09:44:47,A,161
630,33743,2023-09-30 11:17:09,A,746
631,5792,2024-03-10 08:48:05,A,1206
632,22154,2024-12-08 18:10:42,A,1077
633,37152,2025-09-15 14:42:59,A,1418
634,11217,2023-09-23 17:03:08,A,31
635,28503,2025-05-16 00:33:54,A,815
636,17086,2025-12-10 19:21:18,A,196
637,3539,2025-04-01 13:00:55,A,807
638,8922,2024-03-20 09:22:37,A,1274
639,1757,2024-06-11 11:11:30,A,222
640,23289,2025-01-20 12:47:07,A,1360
641,35012,2025-10-31 22:59:15,A,231
642,6229,2023-11-28 23:29:54,A,216
643,27744,2025-02-23 18:00:01,A,357
644,18902,2025-03-19 17:55:02,A,319
645,23928,2026-01-26 16:39:58,A,536
646,4383,2023-11-28 17:14:40,A,981
647,11337,2025-07-29 15:16:36,A,971
648,3160,2025-08-15 16:26:08,A,615
649,12046,2024-01-12 06:43:25,A,1117
650,39602,2023-12-30 05:57:10,A,729
651,31504,2024-01-10 02:36:37,A,1434
652,39181,2024-03-06 08:01:47,A,983
653,9444,2025-01-20 08:47:07,A,1065
654,32663,2024-12-08 23:59:17,A,1414
655,32072,2024-12-21 09:55:02,A,1412
656,23933,2025-08-19 05:15:52,A,995
657,6073,2025-12-30 04:17:21,A,1407
658,37479,2023-04-01 18:27:04,A,185
659,28567,2023-08-06 05:08:23,A,271
660,33158,2025-05-16 19:18:20,A,534
661,36979,2024-12-26 12:17:54,A,389
662,8590,2025-07-18 07:37:05,A,1489
663,28082,2025-07-26 22:09:40,A,1029
664,23026,2026-02-15 16:41:32,A,868
665,2108,2024-03-09 18:39:54,A,416
666,26420,2024-11-14 03:38:26,A,396
667,39069,2026-02-02 12:41:52,A,1471
668,24910,2026-01-22 01:06:06,A,358
669,37323,2024-01-16 14:41:09,A,1171
670,18723,2024-08-17 15:13:03,A,510
671,4513,2025-04-30 00:49:07,A,674
672,10435,2024-10-29 19:03:21,A,556
673,474,2023-07-06 05:19:11,A,950
674,12507,2024-01-28 01:16:46,A,1
675,35390,2025-02-19 01:05:26,A,1335
676,33173,2024-03-16 22:53:34,A,1180
677,1204,2024-04-02 04:09:29,A,292
678,30466,2024-06-11 22:03:36,A,1034
679,16016,2024-10-13 15:27:00,A,321
680,30330,2025-07-12 01:25:43,A,1186
681,17175,2025-08-09 00:22:22,A,221
682,33611,2026-03-02 06:29:14,A,710
683,184,2025-03-28 10:07:29,A,1342
684,18164,2023-07-10 03:28:38,A,85
685,16906,2023-08-21 20:04:49,A,650
686,942,2023-10-14 05:11:12,A,546
687,19860,2023-03-01 16:10:02,A,1014
688,6769,2023-09-18 12:52:28,A,1124
689,21127,2024-12-14 11:37:33,A,556
690,4983,2024-04-04 14:13:13,A,281
691,16949,2024-11-15 21:42:38,A,539
692,28961,2025-02-14 12:50:29,A,931
693,13124,2025-08-14 01:05:22,A,1010
694,18746,2025-12-08 04:44:00,A,643
695,3218,2026-01-23 06:33:58,A,717
696,38898,2026-02-16 08:26:35,A,281
697,32680,2026-02-02 09:41:57,A,485
698,36990,2023-06-23 02:03:25,A,721
699,25031,2024-07-09 00:35:12,A,264
700,33510,2024-08-12 04:29:14,A,779
701,39770,2023-07-31 17:54:05,A,128
702,7863,2023-05-21 05:25:05,A,1473
703,6045,2024-03-09 09:01:59,A,395
704,22820,2024-04-05 00:05:24,A,990
705,1211,2024-09-11 15:55:40,A,980
706,16968,2025-06-04 16:39:49,A,858
707,15420,2025-11-28 09:56:18,A,608
708,28341,2024-12-20 09:13:10,A,335
709,10327,2025-04-29 02:58:30,A,936
710,4991,2025-10-03 01:14:06,A,956
711,1214,2023-05-22 01:10:05,A,859
712,29982,2024-01-27 19:47:52,A,1118
713,25935,2025-03-29 00:37:24,A,643
714,1224,2025-06-06 22:04:03,A,967
715,24787,2024-06-29 20:13:20,A,108
716,32553,2023-06-22 02:37:20,A,1183
717,19189,2025-03-31 14:10:08,A,1001
718,14497,2023-08-27 07:08:31,A,989
719,25772,2024-08-09 04:35:06,A,1488
720,29703,2025-07-22 16:29:53,A,1327
721,17979,2025-12-22 06:25:03,A,403
722,32030,2026-02-12 02:44:19,A,1141
723,16353,2023-07-29 20:13:20,A,289
724,9505,2023-10-12 17:34:21,A,757
725,24524,2024-12-27 05:41:12,A,496
726,38559,2024-02-15 11:50:35,A,1332
727,22140,2023-09-07 06:43:31,A,832
728,39309,2025-01-30 05:39:46,A,477
729,33647,2025-07-28 22:25:45,A,1430
730,7281,2026-03-29 09:34:04,A,1406
731,16084,2023-05-23 03:19:58,A,347
732,11531,2025-03-04 10:05:12,A,320
733,35680,2026-04-01 02:16:17,A,1019
734,23355,2023-04-13 07:08:56,A,205
735,30552,2024-07-24 17:46:44,A,1129
736,28431,2024-04-04 02:55:23,A,1379
737,27195,2023-10-06 22:10:14,A,1114
738,36415,2024-07-27 07:17:31,A,698
739,11339,2025-03-01 08:06:57,A,57
740,37862,2023-06-23 06:00:11,A,1210
741,26920,2025-09-01 01:59:48,A,942
742,12009,2023-07-11 15:05:05,A,956
743,15110,2024-02-11 21:29:22,A,348
744,1975,2025-06-01 05:09:41,A,66
745,20899,2025-08-30 00:21:20,A,299
746,3964,2023-10-02 14:25:04,A,155
747,23749,2023-09-20 09:33:20,A,485
748,28772,2025-04-24 08:44:39,A,553
749,6389,2025-10-23 17:38:14,A,1206
750,24451,2025-04-16 15:46:12,A,1351
751,22751,2023-07-13 08:29:03,A,372
752,37636,2024-01-16 01:36:50,A,784
753,32853,2023-12-02 04:36:03,A,484
754,34805,2024-10-29 20:44:28,A,1077
755,38839,2025-04-07 03:43:35,A,1039
756,14016,2024-05-25 10:19:39,A,967
757,1782,2024-08-22 13:07:30,A,1339
758,11346,2025-08-22 09:47:59,A,900
759,2153,2024-01-31 00:37:10,A,376
760,13072,2024-11-08 13:49:29,A,1366
761,29541,2023-07-11 21:01:13,A,620
762,34395,2023-09-02 12:55:31,A,14
763,21057,2024-01-25 06:40:48,A,100
764,27408,2024-06-18 19:13:13,A,284
765,30960,2024-10-20 04:24:33,A,876
766,23666,2023-08-01 04:56:35,A,234
767,17159,2024-10-02 22:39:47,A,849
768,7252,2024-02-24 09:16:11,A,1160
769,35771,2024-04-21 21:43:18,A,77
770,21580,2025-07-17 12:11:43,A,667
771,30501,2024-10-04 15:53:30,A,1494
772,33153,2025-04-13 05:43:41,A,431
773,9028,2025-07-21 05:50:37,A,995
774,25831,2026-01-27 11:34:09,A,871
775,31988,2024-12-21 03:34:41,A,370
776,3825,2024-11-18 18:17:28,A,1030
777,780,2025-10-08 04:56:29,A,1025
778,33218,2025-10-12 21:01:18,A,3
779,10062,2023-04-02 02:52:00,A,262
780,26362,2025-05-12 07:08:17,A,369
781,18025,2024-05-25 18:02:26,A,855
782,39905,2025-09-09 14:25:23,A,811
783,29237,2025-02-24 23:58:40,A,1026
784,2161,2025-06-09 01:20:56,A,982
785,31759,2025-04-23 14:34:34,A,409
786,14091,2026-01-04 16:41:59,A,1234
787,9243,2025-12-09 04:18:24,A,1358
788,15737,2023-08-15 09:45:53,A,971
789,39618,2024-11-05 20:36:07,A,63
790,346,2024-12-04 00:37:02,A,144
791,32878,2025-03-15 16:42:24,A,1086
792,34336,2025-09-19 11:45:56,A,1467
793,17120,2025-12-24 20:35:11,A,218
794,36759,2023-11-23 19:22:16,A,298
795,19224,2024-03-06 16:22:19,A,1101
796,1976,2023-12-01 11:46:55,A,908
797,2150,2024-04-07 13:07:37,A,454
798,16190,2024-04-21 15:15:25,A,1264
799,24227,2024-04-25 05:26:37,A,9
800,38311,2024-07-11 19:29:33,A,270
801,39968,2023-11-23 21:53:26,A,560
802,17965,2024-05-16 19:45:13,A,797
803,32108,2025-04-28 21:14:14,A,994
804,18702,2025-12-24 15:26:23,A,1239
805,37797,2025-10-23 03:34:47,A,295
806,38532,2023-04-17 10:50:36,A,1485
807,15897,2024-04-05 02:17:52,A,743
808,35332,2024-11-25 02:38:52,A,545
809,8097,2025-07-08 01:27:23,A,930
810,16222,2025-10-21 15:24:19,A,483
811,37304,2026-01-31 16:13:37,A,1315
812,1092,2023-03-05 04:43:24,A,25
813,38114,2025-09-07 05:06:27,A,634
814,6899,2024-03-03 19:18:33,A,481
815,13650,2025-07-19 14:56:24,A,1229
816,14504,2023-08-06 12:26:06,A,84
817,30431,2024-04-10 18:25:26,A,316
818,14017,2023-12-26 19:31:09,A,721
819,34850,2024-01-15 01:24:32,A,1468
820,29013,2025-10-11 12:44:31,A,1414
821,23436,2023-07-14 14:21:07,A,1157
822,14795,2025-12-27 07:36:17,A,1422
823,35262,2023-03-29 21:17:49,A,805
824,2152,2024-05-05 21:23:52,A,1144
825,21219,2024-05-10 06:28:04,A,370
826,33998,2025-02-11 18:16:49,A,985
827,4472,2025-04-25 01:57:04,A,445
828,14265,2023-09-11 05:14:37,A,390
829,7317,2026-01-25 09:54:58,A,1249
830,23886,2023-08-15 12:18:21,A,1173
831,18209,2024-02-25 19:15:13,A,640
832,27900,2025-07-16 09:34:04,A,890
833,29896,2023-09-01 00:12:00,A,732
834,30193,2024-09-27 17:46:07,A,940
835,30120,2023-09-22 01:36:55,A,413
836,34851,2024-05-20 11:58:48,A,359
837,6227,2024-06-24 10:54:41,A,114
838,17996,2025-09-15 15:39:37,A,672
839,17373,2024-03-22 18:22:21,A,1303
840,14873,2023-05-13 21:53:40,A,208
841,34874,2023-12-22 17:59:52,A,1426
842,8666,2024-06-23 18:26:34,A,1173
843,32915,2025-02-19 12:51:49,A,286
844,30165,2025-09-06 09:25:09,A,1372
845,24069,2026-02-11 11:19:47,A,1460
846,8064,2026-02-21 21:58:37,A,535
847,20026,2024-02-11 17:58:56,A,775
848,1702,2025-05-09 06:21:14,A,1458
849,20832,2025-10-04 22:13:09,A,939
850,10763,2023-09-22 19:01:25,A,870
851,19046,2024-06-27 05:41:14,A,253
852,9810,2024-07-24 06:28:50,A,1167
853,35222,2024-07-14 03:43:09,A,1432
854,28040,2025-03-10 04:08:57,A,868
855,26044,2025-07-22 03:24:46,A,322
856,18910,2024-03-13 20:08:58,A,50
857,10421,2025-05-10 06:57:58,A,1419
858,24093,2025-10-21 06:09:43,A,331
859,26773,2023-08-19 04:21:41,A,1310
860,36502,2024-08-23 01:31:46,A,408
861,33512,2025-08-05 23:11:37,A,943
862,18536,2023-05-24 20:23:45,A,765
863,15712,2024-08-14 00:48:27,A,207
864,3962,2023-02-24 01:48:50,A,944
865,30782,2023-11-12 04:25:26,A,328
866,21749,2024-05-07 16:15:44,A,930
867,3821,2024-12-01 21:17:45,A,1084
868,8007,2025-11-19 10:59:34,A,1079
869,7929,2024-10-05 04:42:57,A,1475
870,12709,2025-07-23 23:41:31,A,1350
871,20202,2026-02-01 03:51:31,A,1497
872,26688,2023-05-14 10:18:19,A,773
873,39519,2025-01-12 00:17:50,A,1109
874,17706,2025-10-30 19:19:08,A,193
875,13878,2023-06-02 17:41:55,A,1153
876,13186,2024-02-04 09:20:45,A,12
877,18157,2025-02-22 14:27:16,A,152
878,23908,2025-04-26 00:34:31,A,493
879,32521,2023-06-24 14:58:50,A,655
880,24744,2024-07-08 05:26:39,A,527
881,18686,2024-08-03 09:55:30,A,1258
882,32799,2024-08-16 08:14:28,A,464
883,35487,2024-10-24 04:40:52,A,1417
884,32125,2023-04-29 05:12:28,A,363
885,39419,2024-06-20 02:36:10,A,496
886,17983,2024-08-03 13:13:50,A,649
887,13799,2025-03-20 08:48:35,A,952
888,5541,2024-02-01 15:02:16,A,383
889,23075,2024-01-24 19:38:24,A,151
890,24960,2024-11-24 02:20:20,A,111
891,2476,2023-07-07 00:40:59,A,1343
892,22348,2023-06-02 17:08:17,A,289
893,3803,2024-08-08 10:23:09,A,1429
894,14859,2024-08-10 15:53:48,A,1223
895,8043,2025-04-07 16:26:43,A,736
896,18096,2023-05-18 04:25:28,A,1120
897,26923,2024-06-30 03:25:46,A,806
898,5547,2024-09-25 22:11:13,A,730
899,12016,2023-10-12 13:01:36,A,452
900,2154,2025-09-06 17:16:28,A,368
901,21723,2023-08-12 08:48:05,A,432
902,34661,2023-08-19 03:41:42,A,380
903,11541,2023-10-10 05:49:43,A,1235
904,20570,2024-01-26 16:50:33,A,1216
905,14553,2025-04-20 03:50:23,A,343
906,32038,2023-08-21 10:20:33,A,1401
907,6570,2026-02-28 03:27:03,A,1100
908,21618,2026-02-04 03:57:55,A,1082
909,27824,2023-06-16 20:05:19,A,683
910,20689,2025-09-23 03:31:42,A,1386
911,6473,2023-07-29 03:33:54,A,1049
912,12369,2025-06-30 21:52:15,A,456
913,13951,2025-06-09 08:16:45,A,559
914,23086,2023-12-24 14:17:10,A,243
915,29394,2024-02-21 15:48:28,A,1183
916,32050,2024-10-19 05:47:18,A,1132
917,33288,2025-02-06 11:57:00,A,154
918,9255,2025-05-05 13:05:07,A,517
919,5551,2024-08-08 03:20:39,A,1124
920,20540,2024-12-18 22:54:32,A,534
921,27292,2023-08-25 11:07:13,A,1189
922,16186,2024-05-25 05:55:13,A,439
923,6251,2025-01-11 06:52:26,A,863
924,23564,2025-04-30 22:10:33,A,412
925,7891,2025-05-21 22:31:07,A,343
926,17194,2024-02-20 11:57:59,A,538
927,10875,2025-02-01 22:22:29,A,35
928,38071,2026-03-28 09:07:47,A,1400
929,4389,2023-05-20 08:14:29,A,327
930,27152,2024-05-22 05:03:17,A,583
931,33001,2025-04-23 15:24:57,A,193
932,24208,2026-02-23 00:46:12,A,1469
933,6882,2023-12-29 01:51:04,A,483
934,27051,2024-12-29 13:58:57,A,618
935,27236,2025-03-09 02:26:54,A,1184
936,34295,2025-01-19 15:06:47,A,852
937,19566,2024-10-20 13:39:53,A,705
938,24914,2024-09-13 05:38:37,A,732
939,36517,2024-08-21 01:59:54,A,1254
940,24970,2025-05-17 18:28:36,A,661
941,12952,2024-06-26 19:23:05,A,808
942,16436,2025-01-28 15:26:03,A,423
943,16194,2025-04-21 11:01:55,A,282
944,7904,2024-02-24 10:58:40,A,986
945,26486,2025-10-17 00:57:18,A,532
946,2473,2023-02-01 09:32:57,A,87
947,38714,2023-08-19 17:25:52,A,1252
948,26375,2023-12-24 13:52:13,A,675
949,39298,2025-04-05 22:22:28,A,220
950,29924,2023-06-27 12:36:10,A,923
951,29188,2026-01-07 11:47:29,A,1252
952,19117,2023-06-04 20:17:59,A,496
953,21899,2024-04-18 20:09:35,A,1007
954,16522,2025-06-09 06:14:53,A,112
955,11205,2025-11-17 21:25:09,A,551
956,22516,2025-10-24 14:05:59,A,1462
957,9732,2023-12-04 03:31:26,A,1158
958,39415,2024-04-16 12:33:26,A,1226
959,31543,2025-11-05 21:35:50,A,97
960,16990,2023-07-31 11:41:33,A,480
961,23631,2024-03-10 10:23:17,A,978
962,32297,2024-03-29 23:42:17,A,230
963,3023,2023-08-28 18:42:29,A,103
964,30011,2023-12-26 06:53:55,A,690
965,10511,2024-11-06 06:42:02,A,431
966,14122,2024-01-21 17:38:51,A,1306
967,28499,2025-12-29 20:59:37,A,167
968,19676,2024-06-24 22:36:18,A,816
969,22455,2024-08-02 13:13:43,A,866
970,15809,2024-07-17 09:31:14,A,857
971,39100,2025-07-15 23:03:01,A,1033
972,15359,2025-08-27 03:13:19,A,1384
973,38875,2024-01-12 04:39:55,A,1168
974,23159,2023-12-04 01:41:41,A,758
975,10563,2025-03-07 09:16:47,A,1110
976,31491,2026-04-16 15:00:41,A,788
977,13462,2023-09-25 06:27:57,A,1292
978,2158,2024-10-07 20:17:12,A,272
979,27464,2025-07-10 18:03:39,A,188
980,23251,2025-07-30 22:23:56,A,468
981,28241,2025-08-13 12:46:07,A,318
982,39853,2025-11-07 07:25:45,A,1018
983,9389,2024-05-22 05:13:21,A,347
984,2654,2025-05-01 08:57:24,A,256
985,21474,2025-10-17 04:06:40,A,253
986,12536,2024-04-18 02:53:05,A,1366
987,24471,2024-02-16 23:14:05,A,1021
988,5188,2025-12-27 13:13:27,A,808
989,3937,2023-04-09 20:15:53,A,1112
990,24313,2023-12-05 05:51:08,A,816
991,24689,2024-09-17 07:08:43,A,256
992,36163,2024-03-28 07:54:40,A,1006
993,11839,2024-04-04 04:02:21,A,978
994,11092,2025-11-18 02:09:42,A,767
995,12758,2026-01-24 07:25:53,A,653
996,33139,2025-03-17 08:12:40,A,249
997,7363,2024-03-18 20:57:40,A,88
998,19456,2025-02-23 08:58:37,A,430
999,39173,2024-01-08 08:50:32,A,949
1000,4225,2024-01-19 21:36:16,A,205
1001,31589,2024-04-16 10:31:19,A,1077
1002,34213,2024-06-29 09:15:44,A,117
1003,611,2024-10-19 18:09:48,A,1155
1004,14466,2025-09-25 08:26:43,A,305
1005,31076,2025-02-05 13:26:09,A,1125
1006,21282,2025-04-16 22:43:51,A,523
1007,29253,2023-11-01 13:47:17,A,1064
1008,30814,2025-08-11 23:16:59,A,309
1009,21486,2025-12-17 05:10:01,A,1137
1010,34905,2026-01-31 12:12:02,A,719
1011,11938,2023-08-04 12:20:36,A,616
1012,10179,2024-05-14 08:53:58,A,106
1013,26851,2024-09-30 08:47:25,A,1361
1014,3939,2025-06-12 12:04:40,A,278
1015,19284,2026-01-27 16:29:41,A,257
1016,6609,2026-01-02 19:08:03,A,508
1017,18789,2025-06-09 12:51:47,A,637
1018,21210,2023-04-08 19:37:20,A,1227
1019,18410,2024-05-15 06:37:40,A,599
1020,39534,2024-06-02 14:13:28,A,1489
1021,25789,2025-01-16 03:55:00,A,339
1022,19142,2024-04-27 06:15:11,A,103
1023,12651,2025-02-18 12:31:17,A,1405
1024,16656,2023-08-07 19:39:17,A,272
1025,11486,2024-10-01 15:52:44,A,232
1026,34533,2025-04-13 07:44:27,A,161
1027,26202,2025-08-05 11:01:23,A,1071
1028,37926,2026-01-11 15:18:34,A,1459
1029,7611,2023-11-06 10:42:57,A,1084
1030,23043,2024-07-26 09:45:39,A,1134
1031,24065,2025-07-14 13:14:35,A,1099
1032,9777,2025-12-04 11:08:02,A,395
1033,15992,2024-12-14 19:28:30,A,1107
1034,13371,2025-02-09 14:33:03,A,1197
1035,36699,2024-09-07 02:59:39,A,1093
1036,15678,2024-12-24 23:31:53,A,408
1037,13402,2023-08-10 17:52:03,A,263
1038,38491,2023-08-24 15:21:33,A,911
1039,25819,2023-11-04 22:44:52,A,944
1040,6368,2025-02-04 13:16:55,A,519
1041,15416,2025-05-07 22:46:53,A,216
1042,32685,2023-08-16 18:09:11,A,823
1043,32768,2024-04-02 16:15:08,A,435
1044,37410,2024-10-10 00:21:22,A,1192
1045,24202,2025-12-25 02:42:43,A,312
1046,26881,2025-12-20 01:19:37,A,827
1047,27856,2023-11-08 04:20:50,A,209
1048,4224,2024-04-13 17:21:11,A,1401
1049,29379,2024-10-17 19:55:17,A,736
1050,29464,2023-07-02 19:27:22,A,543
1051,12124,2023-07-05 15:42:38,A,1468
1052,30322,2024-07-24 09:56:07,A,52
1053,9430,2025-04-06 04:41:19,A,1452
1054,37877,2023-11-03 17:28:31,A,1400
1055,10413,2024-11-04 06:16:07,A,1483
1056,24300,2025-04-26 12:41:38,A,624
1057,22847,2025-12-30 12:08:36,A,423
1058,4471,2023-05-31 11:59:17,A,496
1059,22410,2023-12-20 16:06:27,A,1215
1060,18960,2025-04-22 21:57:26,A,1405
1061,16609,2023-03-11 09:31:15,A,1497
1062,21817,2023-11-01 06:40:14,A,86
1063,345,2025-11-08 10:22:04,A,207
1064,36697,2024-04-03 14:47:06,A,1336
1065,31501,2024-04-27 01:37:47,A,1463
1066,37458,2026-03-02 08:46:19,A,1129
1067,9619,2024-01-20 13:49:18,A,827
1068,19674,2025-08-05 09:24:51,A,956
1069,29196,2025-03-27 01:45:49,A,1177
1070,33767,2023-05-02 22:20:56,A,975
1071,2996,2023-05-26 03:24:52,A,949
1072,16306,2024-07-18 08:21:44,A,211
1073,17339,2024-07-14 16:59:31,A,1064
1074,38711,2024-07-27 17:07:11,A,621
1075,30991,2023-06-21 08:36:56,A,1446
1076,37560,2024-01-07 12:29:51,A,200
1077,14506,2026-02-07 05:02:21,A,1137
1078,9378,2023-11-08 22:07:16,A,873
1079,31033,2025-01-27 16:05:17,A,662
1080,30692,2025-04-28 04:11:45,A,646
1081,14329,2023-04-25 17:23:57,A,1132
1082,25545,2023-12-20 07:29:17,A,848
1083,36279,2024-02-03 06:02:15,A,1424
1084,29957,2024-10-05 09:20:40,A,504
1085,16406,2023-07-27 19:11:30,A,1311
1086,12385,2024-12-06 05:57:26,A,133
1087,1780,2025-11-20 00:05:03,A,1379
1088,9655,2025-10-10 03:23:15,A,881
1089,17977,2026-04-05 06:19:42,A,1175
1090,5545,2025-01-21 18:52:12,A,592
1091,11718,2025-09-03 18:28:50,A,323
1092,37059,2025-10-21 19:20:59,A,1405
1093,14633,2025-10-21 12:56:21,A,505
1094,38865,2023-09-04 10:54:34,A,535
1095,30311,2024-05-19 19:01:45,A,390
1096,12326,2025-02-08 15:00:54,A,1196
1097,26615,2025-02-16 22:15:40,A,1150
1098,33175,2023-10-24 13:50:46,A,650
1099,19227,2025-04-04 17:04:12,A,425
1100,18390,2026-03-09 03:03:31,A,808
1101,30706,2023-10-14 01:23:39,A,1346
1102,38641,2023-11-07 09:32:44,A,171
1103,27637,2023-12-10 11:47:16,A,1413
1104,22338,2024-06-25 20:45:10,A,637
1105,690,2024-10-07 03:01:54,A,1420
1106,17585,2025-05-31 08:35:00,A,338
1107,31476,2025-07-25 15:28:38,A,180
1108,34270,2024-10-07 11:58:37,A,1443
1109,38287,2023-02-10 14:35:47,A,837
1110,10416,2025-04-17 16:52:14,A,677
1111,28306,2024-09-19 09:14:35,A,629
1112,13413,2025-05-16 22:01:50,A,879
1113,20055,2025-10-29 12:25:44,A,376
1114,38424,2023-04-24 20:58:13,A,23
1115,15060,2023-12-25 06:05:54,A,304
1116,12820,2024-01-18 11:49:54,A,1031
1117,32322,2026-03-19 01:15:19,A,967
1118,7156,2023-09-05 13:16:25,A,1042
1119,3757,2023-10-13 16:39:35,A,488
1120,12196,2025-12-11 04:04:12,A,1341
1121,19779,2023-08-28 22:04:29,A,826
1122,35763,2024-05-06 02:35:44,A,911
1123,23143,2024-10-21 06:25:46,A,200
1124,24749,2025-04-07 02:35:58,A,1348
1125,11867,2023-08-07 02:52:51,A,236
1126,15467,2023-10-23 00:01:09,A,775
1127,22264,2024-05-20 03:42:57,A,1418
1128,20164,2024-09-19 21:46:45,A,258
1129,27669,2026-02-14 19:59:58,A,973
1130,7129,2023-05-25 06:58:19,A,766
1131,19291,2024-04-10 17:37:58,A,972
1132,7748,2023-09-18 05:02:20,A,1401
1133,31493,2025-09-10 15:20:56,A,80
1134,34780,2023-09-21 14:54:24,A,1392
1135,22415,2025-12-01 02:26:59,A,734
1136,8464,2025-12-03 00:00:16,A,430
1137,22218,2023-03-06 07:31:36,A,905
1138,29955,2023-05-26 16:33:20,A,3
1139,19599,2024-11-25 22:23:43,A,1033
1140,12609,2024-01-21 16:07:47,A,198
1141,704,2023-03-31 11:28:29,A,113
1142,20665,2025-08-30 15:31:01,A,125
1143,34928,2025-10-12 13:36:26,A,335
1144,9561,2025-11-15 22:57:39,A,450
1145,32025,2024-06-28 23:48:41,A,1258
1146,10115,2023-05-11 13:42:50,A,1110
1147,32587,2023-06-29 15:42:03,A,521
1148,32462,2023-10-24 22:45:56,A,1053
1149,31019,2023-06-18 08:45:12,A,1380
1150,13531,2024-12-06 22:47:22,A,721
1151,7783,2025-01-22 05:18:10,A,890
1152,16881,2024-01-02 06:58:21,A,1430
1153,17500,2025-12-14 00:33:19,A,73
1154,13377,2024-01-19 18:40:02,A,175
1155,32790,2024-03-21 01:14:52,A,755
1156,19732,2024-08-16 10:09:39,A,764
1157,38929,2025-07-18 22:24:52,A,1175
1158,36696,2023-05-01 05:39:27,A,286
1159,32734,2023-07-15 09:30:25,A,630
1160,28846,2025-03-21 23:34:55,A,432
1161,7732,2023-08-10 12:35:32,A,1200
1162,3142,2024-06-06 15:52:45,A,319
1163,11621,2026-01-28 07:21:41,A,753
1164,39993,2024-01-24 02:56:04,A,8
1165,20443,2024-09-06 09:49:09,A,1149
1166,11402,2024-11-08 16:16:12,A,373
1167,37527,2023-08-11 02:15:37,A,656
1168,2718,2023-12-10 13:59:39,A,1292
1169,13465,2024-04-23 22:13:37,A,1403
1170,25168,2025-01-04 23:53:05,A,191
1171,7044,2023-07-04 20:18:07,A,141
1172,26211,2025-05-19 12:58:04,A,957
1173,5104,2025-05-22 23:31:42,A,221
1174,22662,2025-10-25 15:25:42,A,1164
1175,6601,2026-02-08 15:41:56,A,935
1176,39463,2023-06-13 15:00:40,A,366
1177,1368,2023-10-20 18:44:23,A,1045
1178,21888,2026-04-09 00:07:25,A,137
1179,21325,2024-05-19 10:10:55,A,119
1180,2317,2025-05-24 17:20:25,A,274
1181,2727,2023-03-02 07:52:38,A,106
1182,39266,2023-12-10 21:12:36,A,503
1183,4901,2024-02-19 00:56:37,A,361
1184,25936,2026-02-25 02:57:03,A,1082
1185,17598,2023-03-22 11:59:29,A,1182
1186,31480,2023-06-10 10:29:31,A,459
1187,2112,2024-07-13 03:05:40,A,913
1188,25251,2025-02-23 12:33:30,A,966
1189,12830,2025-07-19 13:24:11,A,720
1190,4531,2025-09-06 08:21:24,A,952
1191,8195,2023-11-03 18:51:21,A,446
1192,10863,2023-10-03 19:33:59,A,1398
1193,9,2024-10-24 02:21:35,A,765
1194,4733,2025-02-12 05:30:37,A,27
1195,3405,2025-08-27 00:19:28,A,1036
1196,4533,2023-03-13 17:10:57,A,948
1197,12085,2023-04-29 10:57:39,A,365
1198,28841,2024-01-09 19:09:49,A,928
1199,33515,2025-11-07 19:26:16,A,1401
1200,4815,2025-09-19 03:19:09,A,251
1201,20587,2025-04-22 06:36:47,A,1032
1202,22318,2025-05-23 11:58:30,A,1311
1203,9102,2026-02-03 07:15:38,A,556
1204,819,2023-12-07 08:01:42,A,1129
1205,4547,2024-09-05 05:10:57,A,783
1206,27325,2024-07-25 10:20:55,A,563
1207,30891,2025-01-27 18:28:00,A,3
1208,12679,2023-11-15 17:23:56,A,1246
1209,5898,2024-04-08 02:00:31,A,1165
1210,39871,2024-06-25 02:31:12,A,259
1211,1139,2024-08-06 14:07:16,A,939
1212,1230,2024-09-03 08:29:38,A,931
1213,9592,2024-10-24 08:33:59,A,871
1214,27636,2024-11-22 00:47:51,A,177
1215,12514,2025-05-30 03:35:04,A,535
1216,23654,2025-10-10 06:33:58,A,402
1217,15860,2025-11-14 15:48:47,A,80
1218,3021,2023-04-27 21:13:56,A,904
1219,22510,2023-11-17 06:42:13,A,41
1220,2803,2023-11-24 22:56:38,A,157
1221,487,2025-09-14 23:40:18,A,615
1222,19535,2023-05-19 10:28:08,A,335
1223,6653,2024-07-11 07:53:48,A,514
1224,2802,2024-12-14 06:10:12,A,1145
1225,3282,2026-01-28 13:50:20,A,641
1226,15266,2023-11-13 21:04:10,A,414
1227,31258,2023-12-26 14:33:12,A,425
1228,38226,2024-06-07 21:38:06,A,1370
1229,4798,2025-08-16 06:50:48,A,1066
1230,11244,2023-07-09 18:11:20,A,1095
1231,31024,2023-08-10 18:39:22,A,33
1232,5900,2024-05-15 11:38:11,A,514
1233,11060,2024-07-31 12:18:23,A,1194
1234,488,2024-10-13 19:29:21,A,521
1235,2741,2025-03-21 19:16:28,A,1335
1236,29167,2023-08-19 09:43:59,A,693
1237,4580,2026-04-07 18:28:38,A,1352
1238,3109,2024-05-20 07:57:12,A,1375
1239,35865,2024-10-22 00:02:45,A,1070
1240,17418,2024-11-19 06:23:16,A,1360
