ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateID,ArrestSurrenderDistrictID,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
413,3871,Arrest,13-12-2023,1,6,298,1407,349,1063,1,0
414,18184,Surrender,25-02-2024,1,6,298,1031,348,1064,1,0
415,24981,Surrender,10-11-2024,1,6,298,362,347,1066,1,0
416,24981,Arrest,05-11-2024,1,6,298,265,347,1067,1,0
417,30623,Surrender,10-10-2025,1,6,298,1011,21,1069,1,0
418,30623,Arrest,29-10-2025,1,6,298,197,21,1070,1,0
419,17399,Arrest,05-03-2023,1,6,298,551,352,1074,1,0
420,15388,Arrest,06-04-2023,1,6,298,355,353,1075,1,0
421,6567,Surrender,27-05-2023,1,6,298,1204,352,1077,1,0
422,19665,Arrest,16-07-2023,1,6,298,1365,351,1078,1,0
423,4880,Arrest,20-11-2023,1,6,298,715,19,1080,1,0
424,9386,Arrest,03-12-2023,1,6,298,1402,353,1081,1,0
425,29350,Arrest,01-03-2023,1,6,298,538,21,1085,1,0
426,20476,Surrender,23-08-2024,1,6,298,43,21,1091,1,0
427,36102,Surrender,20-02-2023,1,6,298,922,348,1095,1,0
428,7340,Surrender,17-02-2024,1,6,298,1004,348,1096,1,0
429,31196,Surrender,13-11-2024,1,6,298,1364,345,1098,1,0
430,38721,Arrest,13-06-2025,1,6,298,21,350,1101,1,0
431,38721,Surrender,16-06-2025,1,6,298,378,350,1102,1,0
432,37433,Surrender,03-01-2026,1,6,298,896,346,1103,1,0
433,37433,Surrender,29-12-2025,1,6,298,1236,346,1104,1,0
434,7409,Surrender,20-04-2025,1,6,299,1433,348,1110,1,0
435,28644,Surrender,08-10-2025,1,6,299,947,21,1114,1,0
436,994,Arrest,27-10-2025,1,6,299,136,351,1116,1,0
437,13706,Arrest,27-11-2025,1,6,299,284,351,1117,1,0
438,13706,Arrest,13-11-2025,1,6,299,1288,351,1118,1,0
439,20813,Arrest,03-12-2025,1,6,299,142,353,1120,1,0
440,19643,Arrest,02-05-2023,1,6,299,455,345,1124,1,0
441,18492,Surrender,23-08-2023,1,6,299,759,351,1126,1,0
442,31454,Arrest,07-05-2024,1,6,299,158,345,1130,1,0
443,531,Surrender,14-11-2024,1,6,299,457,21,1132,1,0
444,6840,Surrender,05-11-2024,1,6,299,509,348,1133,1,0
445,6840,Arrest,12-11-2024,1,6,299,584,348,1134,1,0
446,12065,Surrender,24-03-2025,1,6,299,1378,345,1136,1,0
447,19938,Arrest,12-04-2025,1,6,299,880,353,1138,1,0
448,19043,Surrender,03-11-2025,1,6,299,1488,345,1139,1,0
449,32835,Arrest,08-01-2026,1,6,299,1080,347,1140,1,0
450,32835,Surrender,19-12-2025,1,6,299,574,347,1141,1,0
451,34218,Arrest,22-03-2023,1,6,299,588,19,1144,1,0
452,39502,Arrest,01-12-2023,1,6,299,1394,351,1147,1,0
453,29468,Surrender,01-01-2026,1,6,299,860,19,1158,1,0
454,8939,Surrender,22-03-2024,1,6,299,11,352,1160,1,0
455,8246,Arrest,29-04-2024,1,6,299,1136,345,1161,1,0
456,8246,Surrender,19-04-2024,1,6,299,819,345,1162,1,0
457,15703,Arrest,12-01-2026,1,6,299,1445,21,1168,1,0
458,17949,Surrender,29-08-2023,1,6,300,456,351,1171,1,0
459,13674,Arrest,14-03-2025,1,6,300,431,19,1174,1,0
460,25407,Arrest,17-01-2023,1,6,300,1257,353,1177,1,0
461,16355,Surrender,24-02-2023,1,6,300,99,349,1178,1,0
462,38063,Arrest,29-05-2023,1,6,300,1125,349,1180,1,0
463,21318,Arrest,10-01-2024,1,6,300,1060,349,1181,1,0
464,38622,Arrest,24-09-2024,1,6,300,44,353,1183,1,0
465,29505,Surrender,02-08-2025,1,6,300,504,349,1188,1,0
466,25742,Surrender,26-10-2025,1,6,300,694,347,1190,1,0
467,22422,Surrender,13-04-2023,1,6,300,1390,347,1192,1,0
468,36014,Arrest,15-06-2023,1,6,300,1108,19,1195,1,0
469,12468,Arrest,26-07-2023,1,6,300,485,352,1197,1,0
470,27199,Arrest,21-04-2025,1,6,300,838,20,1201,1,0
471,12178,Surrender,22-03-2025,1,6,300,741,348,1206,1,0
472,10786,Arrest,14-05-2025,1,6,300,1223,346,1207,1,0
473,10786,Arrest,18-04-2025,1,6,300,71,346,1208,1,0
474,12776,Surrender,28-02-2023,1,6,301,191,346,1212,1,0
475,22405,Arrest,02-04-2023,1,6,301,1492,353,1213,1,0
476,38536,Arrest,02-06-2023,1,6,301,727,19,1215,1,0
477,16882,Surrender,16-07-2023,1,6,301,323,347,1217,1,0
478,20029,Arrest,21-02-2024,1,6,301,1235,20,1219,1,0
479,19708,Arrest,30-09-2024,1,6,301,1464,20,1226,1,0
480,14656,Arrest,20-09-2024,1,6,301,338,19,1228,1,0
481,10643,Arrest,23-02-2025,1,6,301,1255,20,1229,1,0
482,21696,Surrender,04-08-2025,1,6,301,1115,350,1233,1,0
483,3869,Surrender,24-08-2025,1,6,301,1204,350,1234,1,0
484,22819,Arrest,22-10-2025,1,6,301,716,345,1235,1,0
485,9077,Surrender,14-04-2023,1,6,301,1221,353,1237,1,0
486,32032,Surrender,20-09-2023,1,6,301,796,20,1238,1,0
487,17362,Arrest,20-09-2023,1,6,301,59,349,1241,1,0
488,37786,Surrender,31-10-2023,1,6,301,1253,348,1242,1,0
489,37786,Arrest,21-11-2023,1,6,301,908,348,1243,1,0
490,15901,Arrest,19-11-2023,1,6,301,1007,347,1244,1,0
491,34790,Surrender,10-01-2024,1,6,301,187,351,1246,1,0
492,11907,Surrender,15-04-2024,1,6,301,736,345,1248,1,0
493,30783,Arrest,16-06-2024,1,6,301,276,19,1249,1,0
494,920,Arrest,30-07-2025,1,6,301,252,348,1253,1,0
495,4211,Arrest,02-12-2025,1,6,301,70,20,1254,1,0
496,32013,Surrender,10-06-2023,1,6,301,904,346,1256,1,0
497,26834,Arrest,19-01-2024,1,6,301,1412,19,1259,1,0
498,159,Arrest,07-01-2024,1,6,301,673,348,1260,1,0
499,159,Surrender,10-01-2024,1,6,301,489,348,1263,1,0
500,20955,Arrest,24-01-2024,1,6,301,66,345,1264,1,0
501,37148,Arrest,22-05-2025,1,6,301,864,349,1267,1,0
502,35152,Arrest,07-12-2025,1,6,301,953,349,1270,1,0
503,20101,Arrest,04-01-2026,1,6,301,1117,20,1271,1,0
504,10838,Arrest,03-11-2023,1,6,301,1421,19,1274,1,0
505,35807,Surrender,16-05-2024,1,6,301,737,350,1275,1,0
506,21918,Surrender,30-07-2024,1,6,301,1025,346,1276,1,0
507,10866,Arrest,13-08-2025,1,6,301,775,346,1280,1,0
508,10866,Surrender,04-08-2025,1,6,301,378,346,1281,1,0
509,4879,Surrender,19-10-2025,1,6,301,37,345,1282,1,0
510,16539,Arrest,20-11-2023,1,6,302,104,21,1285,1,0
511,16539,Surrender,29-11-2023,1,6,302,1107,21,1286,1,0
512,20652,Surrender,23-04-2025,1,6,302,440,345,1293,1,0
513,21447,Arrest,08-05-2025,1,6,302,638,21,1295,1,0
514,31929,Surrender,09-12-2025,1,6,302,1418,20,1298,1,0
515,22258,Surrender,22-07-2023,1,6,302,644,353,1299,1,0
516,7806,Arrest,15-10-2023,1,6,302,1244,347,1301,1,0
517,28335,Surrender,01-11-2024,1,6,302,858,19,1303,1,0
518,33466,Arrest,19-12-2023,1,6,302,1347,349,1306,1,0
519,35799,Surrender,31-03-2025,1,6,302,1297,20,1313,1,0
520,13571,Arrest,08-09-2025,1,6,302,1485,351,1315,1,0
521,1589,Arrest,22-04-2023,1,6,302,572,20,1316,1,0
522,3722,Arrest,13-06-2023,1,6,302,160,346,1319,1,0
523,36725,Surrender,23-09-2023,1,6,302,405,19,1320,1,0
524,29507,Arrest,08-10-2023,1,6,302,423,352,1323,1,0
525,2622,Arrest,17-01-2024,1,6,302,1293,345,1324,1,0
526,4498,Arrest,01-06-2024,1,6,302,256,348,1325,1,0
527,3258,Surrender,08-09-2024,1,6,302,841,21,1326,1,0
528,10961,Arrest,17-07-2025,1,6,302,1060,348,1330,1,0
529,29700,Surrender,12-01-2026,1,6,302,483,19,1335,1,0
530,29700,Arrest,20-01-2026,1,6,302,321,19,1336,1,0
531,29418,Surrender,24-04-2023,1,6,303,666,352,1337,1,0
532,17921,Surrender,27-05-2023,1,6,303,1014,20,1339,1,0
533,9021,Arrest,14-01-2024,1,6,303,260,350,1340,1,0
534,13092,Surrender,09-02-2024,1,6,303,1463,20,1342,1,0
535,38675,Arrest,01-04-2024,1,6,303,1010,19,1344,1,0
536,13284,Arrest,25-04-2025,1,6,303,1029,351,1348,1,0
537,2025,Surrender,26-10-2023,1,6,303,191,350,1352,1,0
538,2794,Arrest,11-08-2024,1,6,303,94,349,1356,1,0
539,8088,Arrest,07-02-2025,1,6,303,1472,21,1357,1,0
540,8088,Surrender,03-02-2025,1,6,303,62,21,1358,1,0
541,9538,Surrender,22-02-2025,1,6,303,1215,351,1359,1,0
542,7314,Surrender,02-05-2025,1,6,303,892,348,1361,1,0
543,34020,Surrender,01-01-2026,1,6,303,122,353,1366,1,0
544,29398,Surrender,26-03-2023,1,6,303,83,21,1367,1,0
545,21907,Surrender,18-02-2024,1,6,303,1067,348,1370,1,0
546,16709,Surrender,09-03-2024,1,6,303,169,345,1371,1,0
547,7018,Arrest,07-01-2025,1,6,303,558,349,1377,1,0
548,7018,Arrest,06-01-2025,1,6,303,614,349,1378,1,0
549,23810,Surrender,18-04-2025,1,6,303,886,349,1380,1,0
550,26260,Arrest,17-07-2023,1,6,303,218,351,1384,1,0
551,1044,Surrender,11-04-2024,1,6,303,1086,346,1388,1,0
552,39686,Surrender,02-05-2025,1,6,303,717,19,1390,1,0
553,8442,Surrender,02-07-2023,1,6,304,853,345,1396,1,0
554,11207,Arrest,21-05-2024,1,6,304,1419,345,1398,1,0
555,23798,Arrest,24-07-2024,1,6,304,1052,21,1401,1,0
556,21607,Surrender,21-11-2024,1,6,304,1452,351,1404,1,0
557,35326,Surrender,19-11-2025,1,6,304,243,353,1406,1,0
558,31153,Surrender,21-12-2025,1,6,304,673,349,1408,1,0
559,27299,Surrender,14-03-2024,1,6,304,152,350,1409,1,0
560,1271,Surrender,05-08-2024,1,6,304,605,349,1410,1,0
561,25207,Arrest,19-07-2025,1,6,304,1107,351,1413,1,0
562,5537,Surrender,02-08-2025,1,6,304,451,351,1416,1,0
563,33884,Arrest,05-02-2023,1,6,304,1070,20,1419,1,0
564,23106,Surrender,23-10-2023,1,6,304,945,345,1421,1,0
565,25097,Arrest,25-08-2024,1,6,304,184,346,1424,1,0
566,20958,Arrest,29-11-2024,1,6,304,1179,21,1426,1,0
567,27401,Surrender,23-05-2025,1,6,304,1459,19,1429,1,0
568,301,Arrest,28-08-2025,1,6,304,1362,346,1430,1,0
569,32160,Arrest,05-01-2024,1,6,304,1305,20,1435,1,0
570,5050,Arrest,09-01-2025,1,6,304,737,351,1437,1,0
571,15265,Surrender,16-04-2025,1,6,304,265,351,1438,1,0
572,17891,Surrender,19-06-2025,1,6,304,309,345,1439,1,0
573,16510,Surrender,09-12-2023,1,6,305,73,350,1444,1,0
574,31067,Surrender,30-12-2023,1,6,305,476,20,1445,1,0
575,21913,Surrender,26-02-2024,1,6,305,1116,19,1446,1,0
576,38593,Arrest,09-05-2025,1,6,305,139,21,1450,1,0
577,38593,Surrender,10-05-2025,1,6,305,1286,21,1451,1,0
578,36454,Arrest,07-10-2025,1,6,305,561,19,1454,1,0
579,15307,Arrest,30-11-2025,1,6,305,111,20,1455,1,0
580,25163,Surrender,22-01-2023,1,6,305,906,21,1456,1,0
581,21743,Arrest,21-12-2024,1,6,305,990,350,1461,1,0
582,6298,Arrest,25-02-2025,1,6,305,363,19,1463,1,0
583,36384,Arrest,24-06-2025,1,6,305,307,345,1466,1,0
584,3764,Arrest,02-03-2023,1,6,305,228,345,1470,1,0
585,13686,Surrender,06-03-2023,1,6,305,241,348,1471,1,0
586,9867,Arrest,13-06-2023,1,6,305,1489,345,1474,1,0
587,30003,Arrest,12-10-2024,1,6,305,988,345,1477,1,0
588,10716,Arrest,17-09-2025,1,6,305,1101,21,1479,1,0
589,36604,Arrest,17-08-2024,1,6,305,472,346,1483,1,0
590,31936,Arrest,11-02-2025,1,6,305,1395,20,1485,1,0
591,29381,Arrest,07-11-2025,1,6,305,152,19,1488,1,0
592,29381,Arrest,24-10-2025,1,6,305,1359,19,1489,1,0
593,3163,Arrest,01-07-2023,1,6,306,241,349,1490,1,0
594,7953,Arrest,25-06-2024,1,6,306,92,19,1491,1,0
595,7953,Surrender,30-06-2024,1,6,306,971,19,1492,1,0
596,8332,Surrender,12-04-2023,1,6,306,1278,353,1502,1,0
597,8332,Arrest,06-05-2023,1,6,306,1435,353,1503,1,0
598,21595,Surrender,04-07-2023,1,6,306,1001,349,1504,1,0
599,34394,Surrender,30-03-2024,1,6,306,713,352,1505,1,0
600,10486,Surrender,17-10-2024,1,6,306,745,351,1507,1,0
601,20569,Surrender,14-02-2025,1,6,306,503,350,1510,1,0
602,19255,Arrest,24-04-2023,1,6,306,376,351,1517,1,0
603,19349,Arrest,08-06-2023,1,6,306,1434,353,1519,1,0
604,23255,Arrest,31-08-2023,1,6,306,394,20,1521,1,0
605,26521,Arrest,24-06-2025,1,6,306,765,351,1528,1,0
606,35113,Arrest,10-07-2025,1,6,306,1068,21,1529,1,0
607,35113,Arrest,11-07-2025,1,6,306,622,21,1530,1,0
608,17853,Surrender,12-06-2023,1,6,306,1334,345,1531,1,0
609,30488,Surrender,17-01-2025,1,6,306,364,347,1538,1,0
610,26557,Arrest,24-05-2025,1,6,306,659,347,1540,1,0
611,16174,Surrender,01-10-2025,1,6,306,619,20,1542,1,0
612,2797,Surrender,08-04-2024,1,6,307,1327,20,1546,1,0
613,28995,Surrender,25-11-2024,1,6,307,1464,349,1548,1,0
614,21764,Arrest,17-12-2024,1,6,307,1407,21,1549,1,0
615,1264,Surrender,13-04-2025,1,6,307,853,353,1550,1,0
616,12693,Arrest,17-06-2025,1,6,307,1146,348,1551,1,0
617,21590,Surrender,22-06-2023,1,6,307,58,20,1555,1,0
618,17445,Arrest,17-07-2023,1,6,307,419,21,1556,1,0
619,17445,Arrest,01-07-2023,1,6,307,1487,21,1557,1,0
620,17959,Arrest,23-11-2023,1,6,307,1102,351,1558,1,0
621,11003,Surrender,12-05-2024,1,6,307,879,348,1562,1,0
622,17221,Arrest,03-07-2024,1,6,307,1490,350,1563,1,0
623,31688,Arrest,18-08-2024,1,6,307,839,346,1564,1,0
624,37477,Arrest,01-11-2024,1,6,307,642,345,1568,1,0
625,16348,Arrest,05-07-2025,1,6,307,939,347,1570,1,0
626,12798,Surrender,03-12-2025,1,6,307,1415,20,1571,1,0
627,3257,Surrender,18-01-2026,1,6,307,492,20,1573,1,0
628,35278,Surrender,14-01-2023,1,6,307,761,21,1574,1,0
629,25375,Surrender,23-07-2024,1,6,307,992,345,1578,1,0
630,17850,Arrest,30-10-2024,1,6,307,439,351,1580,1,0
631,39030,Surrender,08-04-2025,1,6,307,217,19,1581,1,0
632,32347,Surrender,02-06-2025,1,6,307,806,350,1584,1,0
633,14206,Surrender,28-09-2025,1,6,307,614,346,1587,1,0
634,34361,Arrest,24-10-2025,1,6,307,587,349,1589,1,0
635,15760,Surrender,21-05-2025,1,6,307,508,348,1591,1,0
636,22012,Surrender,05-02-2023,1,6,308,1177,348,1593,1,0
637,7309,Surrender,02-06-2023,1,6,308,624,347,1596,1,0
638,7309,Surrender,18-05-2023,1,6,308,1211,347,1597,1,0
639,19832,Surrender,04-12-2023,1,6,308,163,350,1606,1,0
640,8258,Arrest,24-01-2024,1,6,308,1470,350,1607,1,0
641,34664,Arrest,06-05-2024,1,6,308,414,350,1608,1,0
642,20439,Arrest,21-08-2024,1,6,308,611,345,1610,1,0
643,7164,Surrender,26-12-2024,1,6,308,1294,353,1613,1,0
644,7164,Surrender,09-12-2024,1,6,308,203,353,1614,1,0
645,28074,Arrest,14-12-2024,1,6,308,1192,346,1615,1,0
646,28074,Arrest,12-12-2024,1,6,308,512,346,1616,1,0
647,16784,Arrest,15-03-2025,1,6,308,892,352,1618,1,0
648,35351,Arrest,30-07-2025,1,6,308,940,349,1619,1,0
649,37854,Surrender,30-04-2024,1,6,308,231,351,1624,1,0
650,8017,Surrender,04-04-2025,1,6,308,911,21,1627,1,0
651,8017,Surrender,19-04-2025,1,6,308,705,21,1628,1,0
652,23596,Surrender,27-02-2023,1,6,308,351,350,1631,1,0
653,38167,Arrest,24-12-2023,1,6,308,821,346,1635,1,0
654,37717,Surrender,20-01-2025,1,6,308,252,19,1637,1,0
655,12114,Surrender,11-02-2025,1,6,308,265,351,1638,1,0
656,18954,Surrender,23-03-2025,1,6,308,1322,353,1640,1,0
657,18954,Arrest,30-03-2025,1,6,308,610,353,1641,1,0
658,29021,Surrender,14-08-2025,1,6,308,124,19,1645,1,0
659,32530,Surrender,19-04-2023,1,6,309,866,353,1646,1,0
660,22792,Arrest,24-01-2024,1,6,309,454,20,1650,1,0
661,22792,Surrender,08-01-2024,1,6,309,913,20,1651,1,0
662,35495,Surrender,24-11-2025,1,6,309,960,347,1655,1,0
663,23351,Arrest,25-11-2023,1,6,309,599,351,1657,1,0
664,992,Arrest,01-02-2024,1,6,309,814,351,1658,1,0
665,14523,Surrender,21-03-2024,1,6,309,386,351,1661,1,0
666,14523,Surrender,24-03-2024,1,6,309,1410,351,1662,1,0
667,8970,Surrender,07-08-2024,1,6,309,549,353,1665,1,0
668,33348,Surrender,21-12-2025,1,6,309,742,352,1671,1,0
669,19151,Arrest,08-03-2023,1,6,309,378,20,1673,1,0
670,35736,Surrender,14-10-2023,1,6,309,136,347,1674,1,0
671,35736,Surrender,04-10-2023,1,6,309,1234,347,1675,1,0
672,22498,Surrender,10-09-2024,1,6,309,1486,346,1678,1,0
673,22498,Arrest,18-09-2024,1,6,309,1262,346,1679,1,0
674,31720,Surrender,04-02-2025,1,6,309,774,350,1681,1,0
675,31593,Surrender,25-11-2025,1,6,309,872,353,1683,1,0
676,31240,Arrest,28-04-2024,1,6,309,22,346,1686,1,0
677,913,Arrest,28-05-2025,1,6,309,1146,20,1689,1,0
678,29848,Surrender,07-01-2026,1,6,309,640,345,1690,1,0
679,20260,Surrender,15-03-2024,1,30,310,593,7,1694,1,0
680,27093,Surrender,02-10-2024,1,30,310,1402,7,1700,1,0
681,14820,Arrest,19-02-2025,1,30,310,355,1,1701,1,0
682,35909,Arrest,22-02-2025,1,30,310,435,5,1702,1,0
683,9883,Surrender,26-09-2025,1,30,310,990,2,1705,1,0
684,15938,Arrest,14-12-2025,1,30,310,454,7,1707,1,0
685,1750,Arrest,27-01-2024,1,30,310,23,11,1712,1,0
686,39976,Arrest,22-03-2024,1,30,310,1292,12,1713,1,0
687,22467,Surrender,19-04-2024,1,30,310,278,1,1715,1,0
688,21163,Surrender,16-06-2024,1,30,310,63,1,1716,1,0
689,4782,Surrender,03-12-2024,1,30,310,315,8,1718,1,0
690,7868,Arrest,23-04-2025,1,30,310,123,7,1719,1,0
691,10364,Arrest,04-07-2025,1,30,310,125,13,1722,1,0
692,27003,Arrest,21-09-2023,1,30,310,897,13,1724,1,0
693,31494,Arrest,14-10-2023,1,30,310,1360,8,1726,1,0
694,37674,Arrest,22-07-2024,1,30,310,135,8,1727,1,0
695,10902,Surrender,27-08-2025,1,30,310,1361,7,1729,1,0
696,10902,Arrest,08-09-2025,1,30,310,1112,7,1730,1,0
697,6793,Arrest,22-05-2023,1,30,310,641,8,1731,1,0
698,9823,Surrender,18-11-2023,1,30,310,64,7,1734,1,0
699,31878,Arrest,01-12-2023,1,30,310,1367,4,1735,1,0
700,29069,Surrender,02-09-2025,1,30,310,531,5,1743,1,0
701,29069,Surrender,22-08-2025,1,30,310,204,5,1744,1,0
702,5022,Arrest,20-10-2025,1,30,310,1438,5,1746,1,0
703,19713,Surrender,08-11-2025,1,30,310,1358,2,1748,1,0
704,31502,Surrender,28-01-2024,1,30,311,439,6,1751,1,0
705,31502,Surrender,18-01-2024,1,30,311,700,6,1752,1,0
706,1391,Surrender,18-03-2024,1,30,311,1275,1,1753,1,0
707,25438,Arrest,10-12-2024,1,30,311,396,1,1754,1,0
708,5193,Arrest,21-03-2025,1,30,311,998,1,1756,1,0
709,37354,Surrender,27-06-2025,1,30,311,113,13,1757,1,0
710,37354,Surrender,07-07-2025,1,30,311,1023,13,1758,1,0
711,27867,Arrest,30-12-2025,1,30,311,340,12,1761,1,0
712,22907,Surrender,30-10-2024,1,30,311,451,9,1769,1,0
713,22227,Surrender,03-02-2025,1,30,311,1458,12,1770,1,0
714,5392,Arrest,16-09-2025,1,30,311,1022,6,1774,1,0
715,32453,Arrest,02-10-2023,1,30,311,83,12,1778,1,0
716,30742,Arrest,29-11-2023,1,30,311,770,1,1779,1,0
717,30742,Surrender,18-11-2023,1,30,311,888,1,1780,1,0
718,31,Surrender,27-07-2024,1,30,311,1003,12,1781,1,0
719,31,Arrest,30-06-2024,1,30,311,1458,12,1782,1,0
720,30080,Surrender,23-03-2025,1,30,311,831,5,1788,1,0
721,18348,Surrender,08-06-2025,1,30,311,456,5,1789,1,0
722,38407,Surrender,20-08-2025,1,30,311,999,6,1790,1,0
723,28944,Surrender,12-09-2025,1,30,311,1132,1,1791,1,0
724,35030,Surrender,23-03-2023,1,30,311,1365,6,1793,1,0
725,7209,Arrest,22-05-2023,1,30,311,1354,9,1795,1,0
726,24837,Surrender,30-05-2024,1,30,311,534,7,1800,1,0
727,16212,Arrest,02-07-2023,1,30,312,1434,9,1804,1,0
728,25737,Arrest,23-05-2024,1,30,312,768,10,1809,1,0
729,18595,Surrender,22-07-2025,1,30,312,702,7,1813,1,0
730,39063,Surrender,25-10-2024,1,30,312,1435,1,1817,1,0
731,12425,Arrest,12-02-2025,1,30,312,349,10,1820,1,0
732,12425,Arrest,14-02-2025,1,30,312,1425,10,1821,1,0
733,20963,Surrender,24-12-2025,1,30,312,717,1,1822,1,0
734,20963,Surrender,18-12-2025,1,30,312,582,1,1823,1,0
735,32095,Arrest,12-05-2023,1,30,312,146,5,1825,1,0
736,25851,Surrender,25-10-2023,1,30,312,519,11,1827,1,0
737,22090,Arrest,01-01-2024,1,30,312,411,6,1831,1,0
738,29616,Surrender,13-05-2024,1,30,312,1434,3,1833,1,0
739,32882,Arrest,02-07-2024,1,30,312,859,9,1837,1,0
740,32882,Arrest,24-07-2024,1,30,312,744,9,1838,1,0
741,1919,Arrest,31-12-2025,1,30,312,907,2,1842,1,0
742,25388,Arrest,23-06-2024,1,30,312,1374,7,1847,1,0
743,32757,Surrender,21-02-2023,1,30,313,968,10,1855,1,0
744,10183,Surrender,01-07-2023,1,30,313,202,1,1856,1,0
745,10183,Surrender,18-06-2023,1,30,313,1019,1,1857,1,0
746,38901,Arrest,24-07-2023,1,30,313,157,13,1859,1,0
747,39874,Arrest,09-06-2024,1,30,313,773,11,1863,1,0
748,10406,Surrender,19-08-2025,1,30,313,1074,8,1865,1,0
749,27836,Arrest,13-04-2025,1,30,313,512,1,1868,1,0
750,27836,Arrest,20-03-2025,1,30,313,39,1,1869,1,0
751,32155,Arrest,02-07-2025,1,30,313,206,10,1874,1,0
752,34301,Surrender,17-05-2024,1,30,313,1000,1,1877,1,0
753,26660,Surrender,23-05-2024,1,30,313,1251,1,1878,1,0
754,26660,Arrest,04-06-2024,1,30,313,14,1,1879,1,0
755,23007,Surrender,27-05-2024,1,30,313,944,2,1880,1,0
756,26854,Arrest,20-07-2024,1,30,313,963,8,1883,1,0
757,12848,Arrest,11-04-2025,1,30,313,1107,11,1887,1,0
758,19256,Arrest,03-06-2025,1,30,313,945,5,1888,1,0
759,32490,Arrest,30-06-2025,1,30,313,1098,1,1890,1,0
760,35743,Surrender,02-10-2025,1,30,313,1188,13,1891,1,0
761,13914,Arrest,03-02-2023,1,30,313,950,11,1893,1,0
762,22886,Arrest,05-03-2023,1,30,313,1114,11,1894,1,0
763,13932,Surrender,25-12-2023,1,30,313,749,2,1897,1,0
764,20861,Surrender,29-05-2024,1,30,313,1043,5,1901,1,0
765,39250,Surrender,15-08-2023,1,30,314,1080,13,1907,1,0
766,7602,Surrender,18-06-2024,1,30,314,934,11,1909,1,0
767,21190,Arrest,09-06-2024,1,30,314,411,10,1912,1,0
768,36667,Arrest,04-06-2024,1,30,314,276,9,1914,1,0
769,37588,Surrender,13-10-2024,1,30,314,13,10,1916,1,0
770,9729,Surrender,29-11-2024,1,30,314,897,11,1917,1,0
771,23793,Arrest,24-04-2025,1,30,314,575,11,1919,1,0
772,18483,Surrender,17-03-2023,1,30,314,1168,13,1921,1,0
773,6166,Surrender,01-04-2023,1,30,314,910,1,1922,1,0
774,28347,Arrest,19-01-2024,1,30,314,188,1,1925,1,0
775,6169,Surrender,09-09-2024,1,30,314,384,1,1926,1,0
776,34577,Arrest,15-11-2024,1,30,314,980,9,1927,1,0
777,15432,Arrest,15-11-2025,1,30,314,1136,5,1931,1,0
778,13394,Surrender,28-03-2023,1,30,314,1006,8,1932,1,0
779,2120,Arrest,18-11-2023,1,30,314,497,6,1936,1,0
780,24540,Arrest,17-01-2024,1,30,314,1199,2,1939,1,0
781,24540,Arrest,22-01-2024,1,30,314,518,2,1940,1,0
782,30607,Surrender,16-04-2025,1,30,314,1377,1,1941,1,0
783,27179,Surrender,02-05-2025,1,30,314,277,4,1942,1,0
784,9086,Surrender,23-01-2025,1,30,314,1289,6,1950,1,0
785,12050,Surrender,22-07-2023,1,30,315,215,8,1955,1,0
786,24627,Surrender,04-12-2023,1,30,315,411,10,1956,1,0
787,13271,Surrender,29-03-2024,1,30,315,922,1,1958,1,0
788,14446,Arrest,12-02-2025,1,30,315,976,8,1960,1,0
789,24520,Arrest,03-09-2025,1,30,315,162,1,1962,1,0
790,35699,Surrender,10-10-2023,1,30,315,907,9,1966,1,0
791,25458,Surrender,13-12-2023,1,30,315,632,4,1968,1,0
792,10588,Arrest,06-08-2024,1,30,315,1318,9,1972,1,0
793,35552,Arrest,01-11-2024,1,30,315,809,4,1973,1,0
794,28371,Surrender,09-04-2025,1,30,315,412,1,1977,1,0
795,29263,Arrest,26-04-2025,1,30,315,1191,13,1979,1,0
796,37388,Arrest,17-07-2025,1,30,315,12,10,1980,1,0
797,30812,Surrender,19-09-2025,1,30,315,823,13,1983,1,0
798,22331,Arrest,27-12-2025,1,30,315,410,5,1984,1,0
799,22331,Arrest,30-12-2025,1,30,315,472,5,1985,1,0
800,24844,Surrender,15-11-2024,1,30,315,379,1,1993,1,0
801,7197,Surrender,07-03-2025,1,30,315,863,13,1997,1,0
802,6305,Surrender,05-08-2025,1,30,315,1093,1,2001,1,0
803,21868,Surrender,04-01-2026,1,30,315,1013,7,2003,1,0
804,13761,Arrest,03-02-2025,1,30,315,1403,1,2007,1,0
805,17492,Surrender,04-04-2025,1,30,315,1175,1,2008,1,0
806,30299,Arrest,04-03-2023,1,30,316,179,1,2010,1,0
807,37306,Surrender,11-07-2024,1,30,316,1020,1,2013,1,0
808,27247,Surrender,01-08-2024,1,30,316,239,1,2015,1,0
809,33755,Arrest,16-09-2024,1,30,316,1402,13,2016,1,0
810,25725,Surrender,15-01-2025,1,30,316,1222,7,2018,1,0
811,9425,Surrender,23-04-2025,1,30,316,1209,1,2021,1,0
812,25986,Surrender,19-02-2023,1,30,316,245,8,2025,1,0
813,16605,Arrest,13-05-2023,1,30,316,1445,10,2026,1,0
814,20640,Arrest,28-10-2023,1,30,316,797,12,2028,1,0
815,19392,Arrest,15-01-2024,1,30,316,750,5,2029,1,0
816,8612,Surrender,27-01-2024,1,30,316,22,1,2030,1,0
