CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
24710,NDPS,20,1,1
24710,IT_ACT,66D,1,1
14778,NDPS,20,1,1
38312,IT_ACT,67,1,1
38312,NDPS,22,1,1
31527,NDPS,22,1,1
21403,BNS,115,1,1
18921,BNS,115,1,1
18921,MV_ACT,185,1,1
26541,MV_ACT,185,1,1
402,BNS,109,1,1
7395,MV_ACT,184,1,1
7395,BNS,115,1,1
23240,BNS,303,1,1
23240,MV_ACT,185,1,1
28051,BNS,310,1,1
28051,BNS,303,1,1
15116,IT_ACT,66C,1,1
15116,NDPS,21,1,1
36481,BNS,303,1,1
39554,IT_ACT,67,1,1
39554,NDPS,22,1,1
5538,BNS,303,1,1
5538,IT_ACT,66D,1,1
21175,MV_ACT,184,1,1
32873,IT_ACT,67,1,1
9582,MV_ACT,184,1,1
9582,IT_ACT,66D,1,1
39883,BNS,303,1,1
39883,BNS,103,1,1
15322,NDPS,22,1,1
29416,IT_ACT,67,1,1
2517,MV_ACT,184,1,1
3682,IT_ACT,66D,1,1
2945,MV_ACT,184,1,1
14541,BNS,103,1,1
14541,MV_ACT,185,1,1
396,BNS,303,1,1
396,NDPS,21,1,1
17476,NDPS,20,1,1
17476,MV_ACT,185,1,1
401,IT_ACT,66C,1,1
36110,IT_ACT,66D,1,1
9549,NDPS,21,1,1
9549,NDPS,20,1,1
2311,MV_ACT,185,1,1
2311,IT_ACT,66C,1,1
14337,BNS,115,1,1
15554,BNS,303,1,1
3679,MV_ACT,185,1,1
19094,IT_ACT,67,1,1
19094,NDPS,21,1,1
21073,NDPS,21,1,1
21073,IT_ACT,66C,1,1
27366,MV_ACT,184,1,1
27366,NDPS,21,1,1
30199,NDPS,22,1,1
11733,MV_ACT,184,1,1
2171,MV_ACT,185,1,1
36420,NDPS,21,1,1
36420,MV_ACT,185,1,1
33534,IT_ACT,66C,1,1
33534,BNS,103,1,1
9618,NDPS,22,1,1
22946,IT_ACT,66C,1,1
22946,BNS,109,1,1
34704,IT_ACT,66D,1,1
34704,IT_ACT,67,1,1
31647,BNS,103,1,1
20747,MV_ACT,185,1,1
20747,MV_ACT,185,1,1
28478,BNS,310,1,1
28478,NDPS,21,1,1
34095,BNS,303,1,1
34095,NDPS,22,1,1
14429,MV_ACT,185,1,1
28672,IT_ACT,67,1,1
28672,NDPS,20,1,1
26567,NDPS,20,1,1
9322,IT_ACT,67,1,1
36927,NDPS,20,1,1
26513,BNS,103,1,1
915,BNS,303,1,1
7112,IT_ACT,66D,1,1
7112,IT_ACT,66C,1,1
19070,IT_ACT,67,1,1
20402,BNS,303,1,1
10782,IT_ACT,66C,1,1
39022,MV_ACT,184,1,1
18328,BNS,310,1,1
24135,IT_ACT,66C,1,1
10311,MV_ACT,185,1,1
10311,NDPS,20,1,1
1268,IT_ACT,66C,1,1
1268,MV_ACT,185,1,1
1995,MV_ACT,185,1,1
20550,BNS,115,1,1
13470,MV_ACT,185,1,1
13259,BNS,310,1,1
24848,BNS,310,1,1
24848,NDPS,20,1,1
33275,NDPS,21,1,1
33275,NDPS,20,1,1
37006,BNS,115,1,1
32089,BNS,115,1,1
22144,MV_ACT,185,1,1
22144,BNS,310,1,1
31284,BNS,109,1,1
31284,IT_ACT,67,1,1
29751,MV_ACT,185,1,1
21432,NDPS,20,1,1
13318,IT_ACT,66C,1,1
18871,BNS,303,1,1
38006,BNS,303,1,1
5539,BNS,109,1,1
5539,BNS,310,1,1
36201,MV_ACT,185,1,1
20067,BNS,109,1,1
26075,MV_ACT,184,1,1
26823,NDPS,21,1,1
26823,BNS,115,1,1
23802,BNS,310,1,1
23802,MV_ACT,184,1,1
9022,NDPS,20,1,1
9022,BNS,109,1,1
7130,MV_ACT,184,1,1
19741,MV_ACT,185,1,1
19741,BNS,109,1,1
15907,IT_ACT,66C,1,1
15907,NDPS,20,1,1
34718,IT_ACT,66D,1,1
34718,MV_ACT,184,1,1
23752,BNS,310,1,1
23752,MV_ACT,185,1,1
30665,IT_ACT,66D,1,1
5536,MV_ACT,185,1,1
5536,IT_ACT,67,1,1
4342,MV_ACT,185,1,1
4342,BNS,115,1,1
13566,NDPS,22,1,1
23700,MV_ACT,185,1,1
29052,IT_ACT,66D,1,1
29052,IT_ACT,66D,1,1
9659,BNS,109,1,1
27567,IT_ACT,67,1,1
33887,BNS,303,1,1
38279,MV_ACT,185,1,1
36647,IT_ACT,66C,1,1
14827,IT_ACT,66D,1,1
1996,IT_ACT,67,1,1
1996,NDPS,20,1,1
38276,BNS,115,1,1
3871,NDPS,22,1,1
3871,IT_ACT,66D,1,1
18184,IT_ACT,67,1,1
24981,IT_ACT,67,1,1
33863,IT_ACT,66D,1,1
30623,BNS,303,1,1
27753,BNS,310,1,1
27753,MV_ACT,184,1,1
17399,MV_ACT,185,1,1
15388,NDPS,20,1,1
15388,IT_ACT,66D,1,1
6567,NDPS,22,1,1
6567,IT_ACT,66C,1,1
19665,NDPS,20,1,1
4880,IT_ACT,66D,1,1
4880,MV_ACT,185,1,1
9386,MV_ACT,185,1,1
9386,NDPS,21,1,1
11424,MV_ACT,184,1,1
11424,MV_ACT,185,1,1
35797,MV_ACT,185,1,1
3763,IT_ACT,66C,1,1
29350,NDPS,21,1,1
29350,BNS,103,1,1
38638,MV_ACT,184,1,1
33065,NDPS,20,1,1
28719,IT_ACT,66C,1,1
28719,BNS,310,1,1
20476,NDPS,21,1,1
1994,BNS,310,1,1
1994,MV_ACT,184,1,1
21703,NDPS,22,1,1
11720,IT_ACT,66C,1,1
11720,BNS,310,1,1
36102,MV_ACT,184,1,1
36102,BNS,109,1,1
7340,MV_ACT,185,1,1
31196,BNS,103,1,1
7679,NDPS,20,1,1
7679,BNS,310,1,1
38721,BNS,310,1,1
37433,NDPS,20,1,1
37433,NDPS,20,1,1
23979,BNS,103,1,1
23979,MV_ACT,185,1,1
9269,IT_ACT,66C,1,1
31989,BNS,303,1,1
31989,MV_ACT,184,1,1
7409,IT_ACT,66D,1,1
18105,MV_ACT,185,1,1
18105,NDPS,22,1,1
36301,MV_ACT,185,1,1
28644,MV_ACT,184,1,1
28644,NDPS,22,1,1
4341,IT_ACT,67,1,1
994,IT_ACT,66C,1,1
13706,MV_ACT,184,1,1
20813,BNS,103,1,1
8022,BNS,115,1,1
8022,BNS,310,1,1
2942,BNS,103,1,1
2942,NDPS,21,1,1
25048,IT_ACT,66C,1,1
19643,NDPS,20,1,1
19643,IT_ACT,66C,1,1
18492,NDPS,22,1,1
18492,MV_ACT,185,1,1
19943,NDPS,22,1,1
34267,BNS,109,1,1
34267,NDPS,22,1,1
31454,MV_ACT,185,1,1
31454,IT_ACT,66C,1,1
531,NDPS,22,1,1
6840,NDPS,21,1,1
12065,NDPS,22,1,1
12065,IT_ACT,66C,1,1
19938,MV_ACT,185,1,1
19938,BNS,109,1,1
19043,IT_ACT,66D,1,1
32835,BNS,109,1,1
9046,NDPS,21,1,1
9046,IT_ACT,66C,1,1
34218,IT_ACT,66C,1,1
34218,NDPS,22,1,1
8080,NDPS,21,1,1
8080,IT_ACT,67,1,1
39502,MV_ACT,184,1,1
39502,IT_ACT,67,1,1
29426,MV_ACT,184,1,1
29426,NDPS,22,1,1
34670,IT_ACT,66C,1,1
917,MV_ACT,185,1,1
917,MV_ACT,185,1,1
20422,NDPS,20,1,1
2516,MV_ACT,184,1,1
2516,IT_ACT,67,1,1
7277,IT_ACT,66C,1,1
805,NDPS,22,1,1
805,BNS,303,1,1
29468,MV_ACT,184,1,1
29685,MV_ACT,184,1,1
29685,BNS,103,1,1
8939,IT_ACT,66D,1,1
8246,MV_ACT,184,1,1
3676,IT_ACT,66C,1,1
31423,NDPS,22,1,1
31423,MV_ACT,185,1,1
24635,BNS,115,1,1
24635,MV_ACT,185,1,1
18866,MV_ACT,184,1,1
18866,NDPS,20,1,1
15703,IT_ACT,66C,1,1
15703,NDPS,21,1,1
17949,MV_ACT,184,1,1
23019,MV_ACT,184,1,1
23019,MV_ACT,184,1,1
13674,NDPS,22,1,1
28487,BNS,103,1,1
25407,NDPS,22,1,1
16355,MV_ACT,184,1,1
38063,MV_ACT,185,1,1
38063,BNS,115,1,1
21318,MV_ACT,185,1,1
21318,MV_ACT,184,1,1
29583,NDPS,22,1,1
29583,MV_ACT,185,1,1
38622,BNS,109,1,1
38622,NDPS,20,1,1
3874,MV_ACT,185,1,1
1693,NDPS,21,1,1
1340,IT_ACT,67,1,1
29505,BNS,310,1,1
35063,NDPS,21,1,1
35063,MV_ACT,184,1,1
25742,MV_ACT,185,1,1
25636,BNS,303,1,1
22422,MV_ACT,185,1,1
22422,BNS,103,1,1
36014,NDPS,22,1,1
36014,BNS,103,1,1
12468,IT_ACT,67,1,1
12468,IT_ACT,66C,1,1
12153,NDPS,20,1,1
12153,NDPS,22,1,1
26444,IT_ACT,66C,1,1
27199,IT_ACT,66C,1,1
37900,IT_ACT,66D,1,1
37900,MV_ACT,184,1,1
20198,MV_ACT,184,1,1
25944,NDPS,21,1,1
12178,NDPS,22,1,1
12178,NDPS,22,1,1
10786,NDPS,21,1,1
39283,NDPS,20,1,1
39283,NDPS,21,1,1
12776,BNS,115,1,1
12776,IT_ACT,66C,1,1
22405,NDPS,21,1,1
22405,NDPS,22,1,1
38536,MV_ACT,184,1,1
16882,NDPS,20,1,1
20029,NDPS,22,1,1
9664,NDPS,22,1,1
28232,BNS,303,1,1
5246,BNS,103,1,1
5246,NDPS,22,1,1
22663,BNS,310,1,1
22663,IT_ACT,66D,1,1
19708,IT_ACT,66C,1,1
14656,BNS,103,1,1
10643,MV_ACT,184,1,1
10643,IT_ACT,66D,1,1
9455,BNS,303,1,1
21696,MV_ACT,184,1,1
21696,NDPS,22,1,1
3869,BNS,303,1,1
22819,IT_ACT,67,1,1
22819,NDPS,21,1,1
34529,MV_ACT,184,1,1
9077,MV_ACT,185,1,1
9077,BNS,115,1,1
32032,MV_ACT,185,1,1
17362,NDPS,20,1,1
37786,NDPS,22,1,1
15901,BNS,115,1,1
34790,IT_ACT,67,1,1
34790,MV_ACT,184,1,1
11907,BNS,109,1,1
30783,MV_ACT,185,1,1
13925,IT_ACT,66D,1,1
13925,BNS,303,1,1
9701,NDPS,21,1,1
9701,IT_ACT,67,1,1
920,NDPS,21,1,1
920,BNS,115,1,1
4211,MV_ACT,185,1,1
4211,MV_ACT,185,1,1
22625,IT_ACT,67,1,1
32013,NDPS,21,1,1
26834,BNS,109,1,1
159,IT_ACT,66C,1,1
159,IT_ACT,66D,1,1
20955,BNS,303,1,1
20955,IT_ACT,66C,1,1
7468,BNS,115,1,1
37148,NDPS,22,1,1
37148,IT_ACT,66D,1,1
35152,IT_ACT,67,1,1
20101,BNS,103,1,1
20101,MV_ACT,184,1,1
36213,MV_ACT,184,1,1
919,IT_ACT,67,1,1
919,NDPS,20,1,1
10838,BNS,303,1,1
10838,IT_ACT,67,1,1
35807,MV_ACT,185,1,1
21918,IT_ACT,67,1,1
562,BNS,310,1,1
5248,NDPS,21,1,1
5248,MV_ACT,185,1,1
23107,BNS,303,1,1
23107,BNS,310,1,1
10866,IT_ACT,67,1,1
4879,MV_ACT,185,1,1
21352,MV_ACT,185,1,1
21352,NDPS,20,1,1
33566,NDPS,21,1,1
16539,MV_ACT,185,1,1
16539,BNS,103,1,1
8725,NDPS,21,1,1
27242,BNS,310,1,1
24565,IT_ACT,66C,1,1
13933,IT_ACT,66C,1,1
13933,BNS,310,1,1
1266,BNS,303,1,1
1266,BNS,303,1,1
20652,NDPS,22,1,1
21447,IT_ACT,67,1,1
21447,BNS,103,1,1
27681,BNS,103,1,1
27681,BNS,103,1,1
31929,NDPS,22,1,1
22258,IT_ACT,66C,1,1
22258,IT_ACT,66D,1,1
7806,MV_ACT,184,1,1
39234,NDPS,22,1,1
28335,IT_ACT,66D,1,1
28335,NDPS,22,1,1
15620,MV_ACT,185,1,1
25489,MV_ACT,185,1,1
25489,IT_ACT,66D,1,1
33466,NDPS,20,1,1
7839,IT_ACT,66C,1,1
18814,BNS,310,1,1
18814,MV_ACT,184,1,1
38417,IT_ACT,67,1,1
38417,MV_ACT,185,1,1
31995,MV_ACT,185,1,1
35799,MV_ACT,184,1,1
35799,MV_ACT,185,1,1
13999,MV_ACT,184,1,1
13571,NDPS,22,1,1
1589,MV_ACT,185,1,1
1589,NDPS,20,1,1
31748,IT_ACT,66C,1,1
31748,IT_ACT,67,1,1
3722,MV_ACT,185,1,1
3722,NDPS,20,1,1
36725,IT_ACT,67,1,1
36725,MV_ACT,185,1,1
29507,IT_ACT,66D,1,1
29507,NDPS,22,1,1
2622,IT_ACT,67,1,1
2622,NDPS,22,1,1
4498,IT_ACT,66C,1,1
4498,NDPS,22,1,1
3258,MV_ACT,184,1,1
3258,MV_ACT,184,1,1
7908,MV_ACT,184,1,1
7908,IT_ACT,66C,1,1
15183,MV_ACT,185,1,1
15183,IT_ACT,67,1,1
10961,IT_ACT,66D,1,1
37724,IT_ACT,66D,1,1
32622,BNS,310,1,1
32622,IT_ACT,66C,1,1
29700,IT_ACT,66D,1,1
29418,IT_ACT,67,1,1
17921,IT_ACT,66D,1,1
9021,IT_ACT,66D,1,1
9021,BNS,103,1,1
13092,BNS,103,1,1
13092,MV_ACT,185,1,1
38675,BNS,115,1,1
38675,BNS,115,1,1
10981,BNS,109,1,1
10981,MV_ACT,185,1,1
12605,IT_ACT,66D,1,1
12605,MV_ACT,185,1,1
22485,BNS,303,1,1
22485,BNS,303,1,1
13284,BNS,103,1,1
13284,BNS,303,1,1
302,MV_ACT,185,1,1
28154,NDPS,21,1,1
28154,IT_ACT,66D,1,1
2025,NDPS,20,1,1
38449,BNS,109,1,1
16427,BNS,109,1,1
2794,BNS,109,1,1
2794,NDPS,20,1,1
8088,NDPS,21,1,1
9538,NDPS,20,1,1
9538,IT_ACT,66C,1,1
37744,MV_ACT,185,1,1
7314,NDPS,22,1,1
7314,IT_ACT,66C,1,1
11264,MV_ACT,184,1,1
37197,MV_ACT,184,1,1
37197,NDPS,22,1,1
29905,IT_ACT,67,1,1
34020,BNS,115,1,1
29398,MV_ACT,184,1,1
29398,MV_ACT,184,1,1
21907,NDPS,20,1,1
16709,NDPS,21,1,1
22798,NDPS,22,1,1
20065,NDPS,22,1,1
28803,MV_ACT,184,1,1
3531,MV_ACT,184,1,1
3531,MV_ACT,185,1,1
7018,NDPS,21,1,1
7018,BNS,303,1,1
398,MV_ACT,184,1,1
398,BNS,103,1,1
23810,NDPS,22,1,1
22642,IT_ACT,66C,1,1
22642,NDPS,21,1,1
34489,BNS,109,1,1
34489,MV_ACT,184,1,1
26260,MV_ACT,185,1,1
26260,MV_ACT,184,1,1
33791,IT_ACT,66C,1,1
369,BNS,303,1,1
369,MV_ACT,185,1,1
1044,NDPS,20,1,1
10272,IT_ACT,66C,1,1
39686,BNS,109,1,1
33017,IT_ACT,66D,1,1
33017,MV_ACT,184,1,1
3762,MV_ACT,184,1,1
33796,MV_ACT,185,1,1
33796,IT_ACT,66C,1,1
8442,IT_ACT,67,1,1
8442,IT_ACT,66D,1,1
11207,NDPS,22,1,1
13849,BNS,115,1,1
13849,BNS,303,1,1
23798,NDPS,20,1,1
21607,IT_ACT,67,1,1
21607,IT_ACT,67,1,1
13538,MV_ACT,185,1,1
13538,NDPS,21,1,1
35326,MV_ACT,184,1,1
31153,NDPS,22,1,1
31153,IT_ACT,67,1,1
27299,IT_ACT,67,1,1
1271,NDPS,22,1,1
15034,NDPS,21,1,1
11877,NDPS,22,1,1
25207,MV_ACT,184,1,1
25207,IT_ACT,66D,1,1
4340,NDPS,21,1,1
4340,IT_ACT,67,1,1
5537,IT_ACT,66D,1,1
29387,NDPS,20,1,1
29387,IT_ACT,66C,1,1
33884,BNS,303,1,1
1925,IT_ACT,66D,1,1
23106,MV_ACT,185,1,1
31007,MV_ACT,184,1,1
25097,BNS,109,1,1
20958,MV_ACT,185,1,1
37951,BNS,303,1,1
1325,BNS,310,1,1
1325,BNS,310,1,1
27401,MV_ACT,185,1,1
301,NDPS,20,1,1
12201,IT_ACT,66D,1,1
4685,IT_ACT,66C,1,1
35520,NDPS,21,1,1
35520,BNS,115,1,1
32160,NDPS,21,1,1
32160,NDPS,20,1,1
5263,BNS,303,1,1
5263,IT_ACT,66C,1,1
5050,MV_ACT,185,1,1
15265,IT_ACT,66C,1,1
17891,MV_ACT,185,1,1
14763,MV_ACT,185,1,1
14763,NDPS,20,1,1
11510,IT_ACT,66D,1,1
11510,IT_ACT,67,1,1
16510,MV_ACT,185,1,1
16510,NDPS,20,1,1
31067,NDPS,20,1,1
31067,IT_ACT,66D,1,1
21913,IT_ACT,66D,1,1
2514,BNS,310,1,1
2514,IT_ACT,66C,1,1
7497,NDPS,22,1,1
7497,NDPS,20,1,1
38593,MV_ACT,185,1,1
38593,BNS,103,1,1
24608,BNS,103,1,1
24608,MV_ACT,184,1,1
36454,BNS,310,1,1
36454,BNS,103,1,1
15307,BNS,303,1,1
15307,MV_ACT,184,1,1
25163,MV_ACT,185,1,1
25163,MV_ACT,184,1,1
32049,BNS,103,1,1
32049,NDPS,21,1,1
995,IT_ACT,66D,1,1
20767,MV_ACT,185,1,1
20767,IT_ACT,67,1,1
21743,MV_ACT,185,1,1
21743,NDPS,20,1,1
6298,IT_ACT,67,1,1
6298,BNS,109,1,1
4339,NDPS,20,1,1
4339,NDPS,22,1,1
37514,BNS,103,1,1
36384,BNS,303,1,1
36384,NDPS,22,1,1
5295,NDPS,20,1,1
5295,NDPS,20,1,1
35479,BNS,103,1,1
35479,IT_ACT,67,1,1
3764,BNS,303,1,1
13686,NDPS,22,1,1
37752,MV_ACT,185,1,1
37752,MV_ACT,184,1,1
9867,NDPS,20,1,1
26318,NDPS,22,1,1
30003,BNS,303,1,1
30003,BNS,109,1,1
10716,NDPS,22,1,1
19873,NDPS,22,1,1
32120,IT_ACT,66D,1,1
32120,BNS,109,1,1
36604,IT_ACT,66C,1,1
31936,IT_ACT,66C,1,1
399,MV_ACT,185,1,1
399,IT_ACT,66C,1,1
35548,MV_ACT,184,1,1
29381,NDPS,20,1,1
29381,MV_ACT,184,1,1
3163,IT_ACT,67,1,1
3163,BNS,103,1,1
7953,NDPS,22,1,1
7953,MV_ACT,185,1,1
30032,MV_ACT,185,1,1
7586,MV_ACT,185,1,1
37083,IT_ACT,66C,1,1
33321,NDPS,21,1,1
33321,MV_ACT,184,1,1
25289,IT_ACT,67,1,1
25289,IT_ACT,66D,1,1
8332,MV_ACT,184,1,1
8332,BNS,310,1,1
21595,BNS,115,1,1
34394,IT_ACT,66C,1,1
34394,IT_ACT,66D,1,1
10486,NDPS,21,1,1
10486,NDPS,20,1,1
20569,NDPS,22,1,1
29159,MV_ACT,184,1,1
29159,MV_ACT,185,1,1
15522,BNS,303,1,1
15522,MV_ACT,185,1,1
26330,IT_ACT,66C,1,1
19255,IT_ACT,66C,1,1
19349,IT_ACT,66C,1,1
19349,BNS,103,1,1
23255,MV_ACT,185,1,1
23255,BNS,103,1,1
26675,MV_ACT,184,1,1
18031,NDPS,21,1,1
18031,IT_ACT,66D,1,1
28161,NDPS,20,1,1
26521,MV_ACT,184,1,1
26521,IT_ACT,67,1,1
35113,IT_ACT,66C,1,1
35113,BNS,109,1,1
17853,BNS,303,1,1
17853,IT_ACT,67,1,1
19913,BNS,103,1,1
19913,IT_ACT,66D,1,1
26882,BNS,103,1,1
26882,IT_ACT,66D,1,1
28419,BNS,303,1,1
28419,NDPS,21,1,1
30488,IT_ACT,66C,1,1
9630,IT_ACT,66C,1,1
9630,NDPS,21,1,1
26557,NDPS,22,1,1
26557,MV_ACT,184,1,1
34673,IT_ACT,67,1,1
16174,NDPS,22,1,1
5534,IT_ACT,67,1,1
5534,MV_ACT,185,1,1
3877,IT_ACT,66C,1,1
2797,BNS,115,1,1
28995,IT_ACT,66D,1,1
21764,BNS,103,1,1
1264,BNS,310,1,1
12693,MV_ACT,185,1,1
12693,IT_ACT,66D,1,1
22149,NDPS,20,1,1
37503,NDPS,22,1,1
21590,IT_ACT,67,1,1
21590,BNS,103,1,1
17445,BNS,115,1,1
17959,MV_ACT,184,1,1
17959,NDPS,20,1,1
27373,BNS,310,1,1
11003,BNS,103,1,1
17221,BNS,109,1,1
31688,NDPS,20,1,1
28069,MV_ACT,185,1,1
37477,NDPS,22,1,1
37477,MV_ACT,185,1,1
20016,NDPS,20,1,1
16348,NDPS,20,1,1
16348,IT_ACT,66C,1,1
12798,MV_ACT,184,1,1
12798,BNS,310,1,1
3257,BNS,115,1,1
35278,MV_ACT,184,1,1
35278,NDPS,22,1,1
14379,MV_ACT,185,1,1
4483,BNS,115,1,1
25375,BNS,115,1,1
17850,IT_ACT,66D,1,1
39030,IT_ACT,66D,1,1
39030,IT_ACT,66D,1,1
18581,NDPS,22,1,1
32347,NDPS,21,1,1
32347,BNS,103,1,1
36257,BNS,109,1,1
36257,IT_ACT,66C,1,1
14206,BNS,303,1,1
34361,BNS,310,1,1
34361,IT_ACT,66D,1,1
10634,IT_ACT,67,1,1
15760,NDPS,20,1,1
15760,MV_ACT,184,1,1
38397,BNS,303,1,1
22012,IT_ACT,66C,1,1
22012,BNS,115,1,1
34650,BNS,115,1,1
7309,MV_ACT,184,1,1
14376,MV_ACT,185,1,1
24115,NDPS,21,1,1
39559,BNS,310,1,1
36597,MV_ACT,185,1,1
19832,NDPS,20,1,1
19832,MV_ACT,184,1,1
8258,BNS,303,1,1
8258,MV_ACT,185,1,1
34664,MV_ACT,184,1,1
20439,IT_ACT,66D,1,1
20439,NDPS,21,1,1
28565,IT_ACT,67,1,1
28565,NDPS,20,1,1
7164,BNS,109,1,1
7164,MV_ACT,185,1,1
28074,BNS,310,1,1
16784,MV_ACT,185,1,1
35351,IT_ACT,66C,1,1
22089,NDPS,21,1,1
28556,MV_ACT,184,1,1
2944,IT_ACT,67,1,1
2944,BNS,109,1,1
37854,IT_ACT,66D,1,1
11178,NDPS,22,1,1
8017,MV_ACT,184,1,1
8017,NDPS,21,1,1
21750,NDPS,20,1,1
21750,MV_ACT,185,1,1
23596,IT_ACT,67,1,1
397,MV_ACT,185,1,1
561,BNS,303,1,1
38167,MV_ACT,184,1,1
38167,BNS,109,1,1
4338,BNS,303,1,1
37717,NDPS,22,1,1
37717,BNS,310,1,1
12114,NDPS,22,1,1
18954,MV_ACT,185,1,1
11496,BNS,115,1,1
11496,IT_ACT,66D,1,1
29021,NDPS,20,1,1
29021,MV_ACT,184,1,1
32530,MV_ACT,184,1,1
29540,MV_ACT,184,1,1
29540,MV_ACT,184,1,1
18631,MV_ACT,184,1,1
18631,IT_ACT,66C,1,1
22792,NDPS,21,1,1
33313,IT_ACT,67,1,1
33313,NDPS,21,1,1
14994,IT_ACT,66D,1,1
14994,NDPS,20,1,1
35495,NDPS,22,1,1
35495,IT_ACT,66C,1,1
23351,NDPS,22,1,1
992,MV_ACT,185,1,1
992,MV_ACT,185,1,1
22535,BNS,103,1,1
14523,BNS,109,1,1
11607,MV_ACT,185,1,1
8970,BNS,109,1,1
21077,NDPS,21,1,1
25661,NDPS,22,1,1
25661,NDPS,21,1,1
33348,NDPS,22,1,1
19151,BNS,103,1,1
35736,MV_ACT,184,1,1
35736,NDPS,21,1,1
36816,BNS,109,1,1
36816,MV_ACT,185,1,1
22498,MV_ACT,184,1,1
22498,NDPS,20,1,1
31720,IT_ACT,67,1,1
31720,BNS,109,1,1
29224,NDPS,21,1,1
29224,IT_ACT,66C,1,1
31593,IT_ACT,67,1,1
31240,NDPS,22,1,1
21562,MV_ACT,184,1,1
31144,IT_ACT,67,1,1
913,NDPS,20,1,1
913,IT_ACT,67,1,1
29848,IT_ACT,66D,1,1
16707,MV_ACT,185,1,1
20260,MV_ACT,185,1,1
23353,NDPS,21,1,1
23353,BNS,109,1,1
28966,IT_ACT,66C,1,1
27093,NDPS,22,1,1
14820,BNS,310,1,1
35909,NDPS,22,1,1
9112,MV_ACT,185,1,1
9112,NDPS,22,1,1
9883,MV_ACT,185,1,1
15938,IT_ACT,66C,1,1
15938,NDPS,21,1,1
26555,MV_ACT,185,1,1
26555,MV_ACT,184,1,1
6040,NDPS,22,1,1
6040,NDPS,21,1,1
1878,IT_ACT,66C,1,1
1878,NDPS,20,1,1
1750,NDPS,22,1,1
1750,MV_ACT,185,1,1
39976,NDPS,20,1,1
39976,IT_ACT,66C,1,1
22467,IT_ACT,66C,1,1
21163,IT_ACT,66C,1,1
21163,BNS,303,1,1
4782,IT_ACT,66D,1,1
7868,IT_ACT,66C,1,1
32786,NDPS,20,1,1
32786,BNS,310,1,1
10364,IT_ACT,66D,1,1
27003,MV_ACT,185,1,1
31494,NDPS,20,1,1
31494,MV_ACT,184,1,1
37674,IT_ACT,67,1,1
37674,BNS,310,1,1
13000,NDPS,21,1,1
13000,MV_ACT,185,1,1
10902,IT_ACT,67,1,1
6793,MV_ACT,184,1,1
6793,MV_ACT,185,1,1
7254,NDPS,20,1,1
9823,NDPS,21,1,1
9823,BNS,115,1,1
31878,MV_ACT,184,1,1
36577,BNS,109,1,1
37976,BNS,115,1,1
37976,MV_ACT,185,1,1
35219,NDPS,20,1,1
35219,BNS,115,1,1
38278,IT_ACT,67,1,1
36835,BNS,103,1,1
34795,IT_ACT,67,1,1
34795,BNS,115,1,1
29069,IT_ACT,67,1,1
24842,NDPS,21,1,1
5022,BNS,303,1,1
5022,MV_ACT,184,1,1
19713,NDPS,21,1,1
19713,MV_ACT,185,1,1
5209,BNS,310,1,1
15751,MV_ACT,185,1,1
15751,IT_ACT,66C,1,1
31502,NDPS,21,1,1
31502,MV_ACT,185,1,1
1391,NDPS,22,1,1
1391,BNS,310,1,1
25438,NDPS,20,1,1
25438,BNS,310,1,1
5193,NDPS,21,1,1
37354,MV_ACT,184,1,1
6172,NDPS,22,1,1
27867,MV_ACT,184,1,1
27867,MV_ACT,184,1,1
39278,BNS,103,1,1
39278,MV_ACT,185,1,1
32019,BNS,303,1,1
17678,BNS,109,1,1
7943,NDPS,20,1,1
7943,NDPS,21,1,1
22907,BNS,310,1,1
22227,IT_ACT,66C,1,1
22227,IT_ACT,67,1,1
32137,BNS,109,1,1
5392,BNS,103,1,1
27328,BNS,115,1,1
32453,BNS,310,1,1
32453,BNS,303,1,1
30742,IT_ACT,66C,1,1
31,NDPS,21,1,1
23147,IT_ACT,66D,1,1
24250,NDPS,20,1,1
24250,NDPS,21,1,1
23688,BNS,310,1,1
30080,MV_ACT,184,1,1
30080,MV_ACT,184,1,1
18348,IT_ACT,67,1,1
18348,MV_ACT,184,1,1
38407,MV_ACT,184,1,1
28944,IT_ACT,66D,1,1
5496,BNS,303,1,1
35030,NDPS,22,1,1
7209,BNS,303,1,1
5727,BNS,115,1,1
29655,MV_ACT,185,1,1
29655,NDPS,20,1,1
24733,NDPS,22,1,1
24733,BNS,115,1,1
24837,IT_ACT,67,1,1
24837,BNS,115,1,1
32726,MV_ACT,184,1,1
32726,IT_ACT,66C,1,1
3341,IT_ACT,67,1,1
3341,IT_ACT,66D,1,1
16212,MV_ACT,184,1,1
5195,IT_ACT,66C,1,1
5195,NDPS,20,1,1
5191,NDPS,22,1,1
7166,MV_ACT,185,1,1
25737,NDPS,22,1,1
25737,MV_ACT,185,1,1
24217,BNS,303,1,1
18595,MV_ACT,185,1,1
32729,MV_ACT,184,1,1
19385,NDPS,21,1,1
39063,BNS,310,1,1
20855,MV_ACT,184,1,1
20855,IT_ACT,66D,1,1
12425,IT_ACT,66C,1,1
12425,IT_ACT,66D,1,1
20963,BNS,115,1,1
20963,NDPS,21,1,1
32095,NDPS,20,1,1
5197,MV_ACT,185,1,1
25851,BNS,303,1,1
25851,IT_ACT,66C,1,1
35068,IT_ACT,67,1,1
35068,NDPS,22,1,1
